city,neighbourhood,property_type,accommodates,bedrooms,bathrooms,beds,review_score,reviews_count,superhost,amenity_count,cleaning_fee,month,price,suggested_price,price_delta,quality_index
Austin,East Austin,Entire home/apt,9,2,1,2,4.66,70,0,8,16.0,3,91.06,87.14375000000003,-3.9162499999999767,2.49
Tokyo,Asakusa,Entire home/apt,9,1,1,2,4.51,77,0,15,6.0,6,118.91,95.50829415485144,-23.401705845148555,2.5549999999999997
Tokyo,Asakusa,Entire home/apt,6,1,1,2,4.55,89,0,7,29.0,10,102.09,120.52701003643172,18.437010036431715,2.415
Austin,East Austin,Private room,3,2,1,3,4.75,41,0,13,34.0,8,67.41,67.92124047619053,0.5112404761905367,2.635
Sydney,Newtown,Entire home/apt,6,2,1,2,4.41,120,0,11,10.0,7,106.87,102.82403067641282,-4.045969323587187,2.4250000000000003
Dubai,Bur Dubai,Entire home/apt,8,1,1,2,4.7,9,1,19,39.0,2,101.61,120.51617227919972,18.906172279199723,2.78
Bengaluru,HSR Layout,Entire home/apt,5,2,1,2,4.58,48,0,17,3.0,3,30.8,30.91933333333337,0.11933333333336904,2.63
Tokyo,Asakusa,Private room,5,1,1,1,4.46,53,0,14,6.0,10,46.53,52.397913288028356,5.867913288028355,2.51
Tokyo,Shibuya,Entire home/apt,7,2,1,3,4.02,105,0,9,20.0,6,146.24,138.0527120319461,-8.187287968053909,2.19
London,Camden,Private room,3,1,1,2,4.68,127,0,13,20.0,7,78.82,75.383779780693,-3.436220219306989,2.5999999999999996
London,Hackney,Entire home/apt,7,1,1,2,4.86,13,0,15,25.0,11,87.26,110.92392617661802,23.66392617661802,2.73
San Francisco,SoMa,Entire home/apt,2,2,1,2,4.32,47,0,16,13.0,4,135.64,116.50585751107137,-19.134142488928617,2.48
New York,Queens,Entire home/apt,8,2,2,3,4.73,45,1,12,16.0,9,122.26,113.13881536831273,-9.121184631687271,2.6550000000000002
New York,Manhattan,Entire home/apt,7,2,1,3,4.75,29,0,7,18.0,2,136.81,126.98816383502553,-9.82183616497447,2.515
San Francisco,Sunset,Private room,2,1,1,1,4.58,34,0,11,20.0,6,86.46,67.48368441917988,-18.976315580820113,2.5100000000000002
San Francisco,Sunset,Entire home/apt,3,2,1,2,4.86,37,1,15,39.0,2,101.17,129.44193571130586,28.271935711305858,2.78
Paris,1st Arr.,Entire home/apt,8,2,1,3,4.78,56,0,15,3.0,1,105.88,106.44334158288432,0.5633415828843198,2.69
Sydney,Newtown,Entire home/apt,6,2,1,3,4.33,31,1,12,32.0,7,108.07,117.22232670729952,9.152326707299522,2.455
Sydney,Newtown,Entire home/apt,6,2,1,2,4.71,71,0,7,19.0,10,108.57,105.58320677220513,-2.9867932277948626,2.495
Dubai,Bur Dubai,Private room,4,1,1,2,4.5,48,0,5,4.0,6,50.52,42.236723650936504,-8.283276349063499,2.35
Austin,South Congress,Entire home/apt,6,2,1,2,5.0,72,0,13,11.0,8,89.38,81.711,-7.668999999999997,2.76
Tokyo,Ginza,Private room,3,1,1,1,3.85,58,1,19,21.0,8,84.35,69.44127058351185,-14.908729416488143,2.355
New York,Bronx,Private room,1,1,1,2,4.65,143,0,5,16.0,12,44.21,66.18361433314244,21.973614333142443,2.4250000000000003
Sydney,Surry Hills,Entire home/apt,3,2,1,3,4.66,72,1,2,34.0,1,92.61,101.93423016604119,9.32423016604119,2.42
Bengaluru,MG Road,Entire home/apt,8,2,1,3,4.94,2,0,14,9.0,12,46.54,45.086416666666686,-1.453583333333313,2.75
Austin,South Congress,Entire home/apt,5,2,2,2,4.35,19,1,7,30.0,12,83.37,91.38950000000001,8.019500000000008,2.3649999999999998
Austin,Zilker,Private room,5,1,1,2,4.84,16,1,15,33.0,4,62.18,63.03092303550215,0.8509230355021487,2.7699999999999996
Sydney,CBD,Entire home/apt,7,1,1,1,4.94,61,0,18,35.0,12,128.36,127.6867432494625,-0.6732567505375187,2.83
New York,Bronx,Entire home/apt,7,2,1,3,4.7,153,0,12,29.0,11,121.71,137.76489950536475,16.05489950536476,2.59
San Francisco,Nob Hill,Entire home/apt,9,2,1,2,4.37,40,0,10,17.0,5,149.25,128.05104301196494,-21.198956988035064,2.3850000000000002
Dubai,Jumeirah,Entire home/apt,5,3,1,4,4.52,14,0,17,25.0,2,108.2,105.84233695139002,-2.3576630486099788,2.5999999999999996
Tokyo,Shibuya,Private room,7,2,1,2,3.81,61,0,7,9.0,8,48.08,55.53096811674429,7.450968116744292,2.045
Bengaluru,Whitefield,Entire home/apt,6,3,1,4,4.45,174,1,10,23.0,2,56.55,57.99466666666668,1.4446666666666843,2.475
Dubai,Marina,Entire home/apt,7,3,1,3,4.03,160,0,11,10.0,8,114.49,108.05287675261141,-6.437123247388584,2.2350000000000003
Mumbai,Bandra,Entire home/apt,4,1,1,2,4.94,30,0,10,16.0,10,59.14,47.50686666666668,-11.63313333333332,2.6700000000000004
San Francisco,Mission,Private room,4,1,1,1,5.0,47,0,9,6.0,8,65.61,58.20338157424851,-7.406618425751489,2.68
New York,Brooklyn,Private room,2,1,1,1,4.75,15,1,14,28.0,6,76.4,72.09810949150439,-4.301890508495617,2.705
Dubai,Downtown,Entire home/apt,7,1,1,1,4.65,60,1,16,30.0,2,105.99,117.81849034946843,11.828490349468439,2.695
London,Hackney,Private room,2,1,1,1,4.27,34,1,13,28.0,3,56.17,73.88803959391434,17.71803959391434,2.4449999999999994
Dubai,Downtown,Entire home/apt,5,1,1,1,4.44,74,0,17,33.0,12,141.23,118.09707393952789,-23.1329260604721,2.56
Sydney,Surry Hills,Private room,3,2,1,2,4.49,83,0,14,4.0,3,39.17,46.383944511676084,7.2139445116760825,2.5250000000000004
Tokyo,Asakusa,Private room,2,2,1,3,4.68,82,1,10,24.0,2,52.02,72.52080503752421,20.50080503752421,2.59
San Francisco,Marina,Entire home/apt,5,3,1,4,5.0,120,0,9,10.0,9,154.49,143.33587072720553,-11.154129272794478,2.68
New York,Brooklyn,Private room,4,1,1,2,4.86,73,0,18,19.0,4,70.93,66.2208162482927,-4.7091837517073,2.79
Austin,Downtown,Private room,7,1,1,2,4.88,123,0,14,4.0,9,46.65,43.68987882441635,-2.9601211755836516,2.7199999999999998
Mumbai,Dadar,Private room,3,1,1,2,5.0,114,0,10,21.0,10,54.19,38.73549999999998,-15.454500000000017,2.7
New York,Queens,Entire home/apt,9,1,1,2,4.73,67,0,17,37.0,10,131.65,131.79016322238783,0.14016322238782664,2.705
Paris,1st Arr.,Private room,7,1,1,1,4.04,29,0,19,38.0,3,92.34,78.18269218556908,-14.157307814430922,2.4
Mumbai,Bandra,Shared room,1,1,1,1,4.89,130,0,5,23.0,9,33.26,35.96725000000008,2.70725000000008,2.545
Mumbai,Dadar,Entire home/apt,9,3,1,4,4.43,73,1,3,34.0,3,67.86,67.44933333333324,-0.41066666666675644,2.3249999999999997
Austin,East Austin,Entire home/apt,5,1,1,2,4.28,95,1,9,34.0,4,93.17,94.91458333333335,1.7445833333333525,2.37
Tokyo,Asakusa,Entire home/apt,3,1,1,2,4.86,62,0,14,33.0,11,110.58,123.11399423368175,12.533994233681753,2.71
Sydney,Manly,Entire home/apt,5,2,1,2,4.72,85,0,7,4.0,6,96.48,91.85341612081126,-4.626583879188743,2.5
Bengaluru,HSR Layout,Entire home/apt,9,1,1,1,5.0,50,1,16,10.0,4,27.04,44.64491666666664,17.60491666666664,2.8699999999999997
Bengaluru,MG Road,Shared room,1,1,1,1,4.81,107,0,17,19.0,2,20.31,24.9935833333333,4.683583333333303,2.7449999999999997
Austin,East Austin,Entire home/apt,9,1,1,1,5.0,35,1,9,10.0,9,83.22,75.46950000000001,-7.750499999999988,2.73
Mumbai,Andheri,Entire home/apt,6,1,1,2,4.34,139,0,11,8.0,9,38.0,39.29248333333335,1.292483333333351,2.39
Austin,South Congress,Entire home/apt,6,1,1,2,4.76,90,0,11,38.0,4,93.85,94.93795833333341,1.0879583333334182,2.6
Paris,Montmartre,Entire home/apt,6,1,1,2,4.18,46,1,14,3.0,12,69.68,100.16654795564884,30.48654795564883,2.42
Sydney,CBD,Private room,4,1,1,2,4.49,70,1,18,5.0,4,55.5,54.13132562045179,-1.3686743795482101,2.655
Paris,Latin Quarter,Private room,3,1,1,1,5.0,89,0,12,27.0,11,76.48,71.42620541988445,-5.05379458011555,2.74
San Francisco,Nob Hill,Entire home/apt,3,2,1,2,4.31,27,0,16,2.0,5,113.72,116.56347150443509,2.8434715044350867,2.4749999999999996
Austin,South Congress,Entire home/apt,9,1,1,1,4.1,30,1,8,2.0,7,74.85,55.230916666666644,-19.61908333333335,2.26
Tokyo,Roppongi,Private room,7,2,1,3,5.0,29,1,17,24.0,10,87.85,80.6553783251736,-7.194621674826394,2.8899999999999997
San Francisco,Marina,Private room,6,2,1,2,4.51,72,1,21,27.0,9,93.89,84.52218249962475,-9.367817500375253,2.7249999999999996
Tokyo,Shibuya,Entire home/apt,2,2,1,2,4.75,5,0,6,25.0,6,130.3,114.28205311352069,-16.017946886479322,2.495
Sydney,Newtown,Private room,1,1,1,1,4.15,48,0,6,6.0,9,24.65,34.31523364649812,9.665233646498123,2.1950000000000003
Mumbai,Bandra,Entire home/apt,6,2,1,3,5.0,73,1,19,36.0,12,71.46,76.38975,4.929750000000013,2.9299999999999997
New York,Manhattan,Private room,5,1,1,1,4.1,36,1,2,21.0,10,76.06,77.43241838624346,1.372418386243453,2.1399999999999997
Dubai,Bur Dubai,Private room,2,1,1,2,4.25,35,0,2,26.0,10,57.06,63.479184914226884,6.419184914226882,2.165
Mumbai,Andheri,Entire home/apt,8,2,1,3,5.0,81,0,18,8.0,9,42.75,46.50925000000002,3.759250000000023,2.86
Bengaluru,Koramangala,Hotel room,7,1,1,2,5.0,99,1,16,9.0,6,55.43,36.47324999999999,-18.956750000000007,2.8699999999999997
Austin,East Austin,Entire home/apt,5,1,1,2,4.69,98,0,13,2.0,4,65.47,68.52433333333333,3.0543333333333322,2.6050000000000004
Tokyo,Shibuya,Private room,6,1,1,2,4.75,47,0,14,9.0,6,69.02,63.020079523585785,-5.999920476414211,2.6550000000000002
Paris,Bastille,Private room,4,1,2,1,4.77,41,1,20,7.0,11,57.37,54.575334379681905,-2.794665620318092,2.8349999999999995
San Francisco,SoMa,Entire home/apt,4,1,1,1,4.82,29,0,3,22.0,8,128.55,132.9798102606432,4.429810260643194,2.47
Tokyo,Roppongi,Entire home/apt,7,2,1,3,4.76,64,0,20,4.0,2,105.22,96.59408041078021,-8.62591958921979,2.78
London,Hackney,Private room,4,1,1,2,4.98,60,0,8,11.0,6,47.04,57.2050065583109,10.1650065583109,2.6500000000000004
Bengaluru,Indiranagar,Private room,7,1,1,2,4.65,50,1,16,2.0,1,22.16,22.72016666666668,0.5601666666666816,2.695
London,Greenwich,Entire home/apt,6,1,1,2,5.0,57,0,15,19.0,8,114.51,121.28346272996518,6.773462729965175,2.8
San Francisco,Marina,Private room,7,1,1,2,4.78,52,1,23,31.0,8,101.58,93.35533342432191,-8.224666575678086,2.9
Tokyo,Shibuya,Entire home/apt,2,2,1,3,3.65,16,0,16,23.0,6,129.77,123.79045977313231,-5.979540226867698,2.145
San Francisco,Mission,Entire home/apt,8,3,2,4,4.13,85,0,10,3.0,3,111.22,124.23045579113983,13.010455791139833,2.265
Mumbai,Powai,Private room,6,1,1,2,4.25,173,0,17,32.0,6,54.43,48.501333333333285,-5.9286666666667145,2.465
London,Hackney,Entire home/apt,5,1,2,2,4.05,117,1,6,32.0,7,135.18,123.77668381409208,-11.403316185907926,2.195
London,Hackney,Entire home/apt,2,1,1,2,4.26,96,0,17,9.0,2,79.76,98.25980233788944,18.499802337889435,2.4699999999999998
Dubai,Bur Dubai,Entire home/apt,6,1,1,2,5.0,61,1,5,15.0,12,105.14,92.81884803391783,-12.32115196608217,2.65
Tokyo,Ginza,Private room,7,1,1,2,4.45,136,0,8,34.0,9,82.17,79.4310095156091,-2.7389904843908965,2.3850000000000002
New York,Staten Island,Entire home/apt,9,2,1,3,4.39,37,1,12,38.0,5,98.2,124.06488262284799,25.864882622847986,2.4849999999999994
New York,Staten Island,Entire home/apt,4,1,1,2,5.0,29,0,12,17.0,12,95.79,94.07015512426545,-1.7198448757345517,2.74
Mumbai,Bandra,Entire home/apt,7,2,1,2,4.49,55,0,10,2.0,7,52.2,40.64648611111111,-11.553513888888894,2.4450000000000003
Bengaluru,MG Road,Entire home/apt,3,2,1,2,4.47,94,0,14,5.0,4,43.6,37.3445833333333,-6.255416666666704,2.5149999999999997
Sydney,Surry Hills,Entire home/apt,3,2,1,2,4.55,60,1,9,8.0,11,66.02,87.50764387993559,21.48764387993559,2.505
Mumbai,Colaba,Entire home/apt,2,1,1,1,4.38,51,0,17,14.0,2,45.74,44.718166666666576,-1.0218333333334257,2.53
New York,Manhattan,Entire home/apt,2,2,1,2,5.0,89,0,9,11.0,3,115.55,120.06071382389338,4.510713823893383,2.68
Paris,Le Marais,Entire home/apt,2,3,1,3,4.43,66,1,10,33.0,11,136.84,130.71217496920565,-6.127825030794355,2.465
Mumbai,Powai,Private room,1,2,1,2,4.64,28,0,16,20.0,2,49.96,36.708375000000004,-13.251624999999997,2.6399999999999997
New York,Brooklyn,Entire home/apt,5,1,1,2,4.39,150,0,8,18.0,3,90.94,121.10255776796745,30.162557767967456,2.355
Austin,Hyde Park,Entire home/apt,6,1,1,2,4.17,46,0,9,1.0,6,50.68,62.21008333333331,11.530083333333309,2.265
Austin,Hyde Park,Entire home/apt,2,2,1,3,4.0,77,0,3,22.0,1,62.29,85.96249999999996,23.672499999999964,2.06
Paris,1st Arr.,Entire home/apt,8,1,1,1,4.99,44,1,20,27.0,4,143.9,133.72373211273538,-10.176267887264629,2.945
Mumbai,Colaba,Entire home/apt,8,2,2,3,4.74,59,0,13,19.0,3,80.91,70.34541666666662,-10.564583333333374,2.63
Tokyo,Shibuya,Entire home/apt,9,2,1,2,4.37,99,0,17,38.0,2,143.61,151.34992031236973,7.739920312369719,2.525
London,Greenwich,Entire home/apt,8,2,1,2,3.81,97,0,6,38.0,7,133.24,139.69729545234458,6.457295452344567,2.025
Paris,Bastille,Entire home/apt,8,1,1,1,5.0,51,0,11,8.0,12,102.66,104.60084573611115,1.9408457361111573,2.72
Paris,Bastille,Hotel room,6,1,1,1,4.25,120,0,13,2.0,12,79.19,74.52625000000006,-4.663749999999936,2.385
Mumbai,Powai,Private room,2,1,1,2,4.62,34,1,10,28.0,7,31.05,46.79908333333333,15.749083333333328,2.56
Austin,Hyde Park,Entire home/apt,7,2,1,2,4.71,45,0,16,14.0,9,90.51,73.81966666666663,-16.69033333333337,2.675
San Francisco,Nob Hill,Entire home/apt,3,1,1,2,4.85,56,0,9,19.0,2,110.02,124.42081785416772,14.400817854167727,2.605
Bengaluru,Whitefield,Entire home/apt,2,2,1,3,4.59,49,0,4,7.0,8,24.97,34.22008333333331,9.250083333333308,2.375
Mumbai,Powai,Entire home/apt,4,3,1,3,4.3,69,1,11,4.0,11,45.08,30.76360833333333,-14.316391666666668,2.42
New York,Brooklyn,Entire home/apt,9,1,1,2,4.61,56,0,16,38.0,9,131.41,130.28467182985304,-1.1253281701469575,2.625
Bengaluru,Whitefield,Entire home/apt,4,2,1,2,4.61,103,0,10,38.0,7,58.09,60.193166666666706,2.103166666666702,2.5050000000000003
San Francisco,Nob Hill,Entire home/apt,9,1,1,1,4.76,81,0,17,3.0,12,155.31,127.97887439668183,-27.33112560331817,2.7199999999999998
London,Greenwich,Private room,2,1,1,2,4.92,24,1,9,0.0,9,50.74,49.58412719760176,-1.1558728023982425,2.69
Dubai,Marina,Private room,4,2,2,3,4.84,43,1,4,0.0,6,56.24,45.062069477653225,-11.177930522346777,2.55
Paris,Latin Quarter,Shared room,5,2,1,2,5.0,33,0,14,7.0,1,27.36,46.175834979217846,18.815834979217847,2.7800000000000002
Mumbai,Powai,Private room,6,1,1,2,4.51,47,0,9,32.0,1,54.93,44.82941666666662,-10.100583333333383,2.435
New York,Staten Island,Private room,3,1,1,2,4.73,20,1,18,32.0,3,57.09,63.85251283670037,6.762512836700367,2.775
Dubai,Jumeirah,Entire home/apt,3,1,1,2,4.07,46,0,2,35.0,11,81.23,102.25311928916491,21.02311928916491,2.075
San Francisco,SoMa,Entire home/apt,8,1,1,1,4.82,159,0,13,22.0,7,185.23,143.196130787037,-42.033869212963,2.67
Sydney,CBD,Entire home/apt,6,2,1,2,4.28,65,1,14,6.0,9,105.99,92.71112708556447,-13.278872914435524,2.4699999999999998
Bengaluru,Whitefield,Entire home/apt,8,2,1,3,4.95,74,0,3,16.0,6,44.64,45.3654166666667,0.7254166666666961,2.535
London,Greenwich,Entire home/apt,9,2,2,2,4.0,37,0,9,17.0,6,109.94,112.16682785356751,2.2268278535675137,2.18
Austin,East Austin,Entire home/apt,4,2,1,2,4.27,38,0,12,1.0,7,61.77,61.14966666666666,-0.6203333333333418,2.375
London,Camden,Entire home/apt,4,1,1,1,4.92,44,1,20,28.0,6,142.3,135.5436581203674,-6.7563418796326005,2.9099999999999997
Dubai,Marina,Entire home/apt,6,2,1,2,4.35,27,0,8,17.0,1,104.8,91.35586713870173,-13.444132861298272,2.335
Paris,Le Marais,Private room,7,1,1,1,4.3,132,0,12,4.0,10,64.75,59.398074851301274,-5.351925148698726,2.3899999999999997
Mumbai,Powai,Private room,5,2,1,3,4.21,40,0,9,35.0,6,51.79,48.284999999999954,-3.505000000000045,2.285
Mumbai,Andheri,Entire home/apt,7,2,1,3,4.84,137,0,8,35.0,5,68.02,71.16524999999997,3.145249999999976,2.58
San Francisco,Nob Hill,Private room,2,1,1,1,5.0,81,0,11,33.0,10,77.01,79.54564328172873,2.535643281728724,2.72
New York,Staten Island,Entire home/apt,9,1,2,1,4.94,39,0,11,21.0,2,66.42,110.01161305071561,43.59161305071561,2.6900000000000004
Sydney,Newtown,Entire home/apt,8,1,1,2,4.55,57,0,9,22.0,12,101.25,107.58465050086157,6.334650500861571,2.455
Tokyo,Asakusa,Private room,2,1,1,1,4.9,41,1,11,36.0,10,74.2,86.83190298349922,12.631902983499216,2.72
London,Camden,Private room,3,1,1,2,4.57,15,0,9,38.0,8,100.47,81.70724258977731,-18.76275741022269,2.4650000000000003
Paris,Latin Quarter,Private room,6,1,1,1,4.48,7,1,20,30.0,12,90.52,80.27648660105781,-10.243513398942184,2.69
London,Hackney,Private room,7,1,1,1,4.71,64,0,14,19.0,2,54.64,61.306107189503116,6.666107189503116,2.635
Dubai,Marina,Entire home/apt,5,2,1,2,4.21,118,0,12,11.0,9,95.52,97.41608323905452,1.8960832390545193,2.3449999999999998
Paris,1st Arr.,Entire home/apt,6,2,1,2,5.0,64,0,6,4.0,2,87.96,106.77615917312158,18.81615917312159,2.62
London,Kensington,Entire home/apt,2,2,1,2,4.78,92,0,14,38.0,9,157.69,140.23145186731963,-17.458548132680363,2.67
San Francisco,Sunset,Entire home/apt,8,1,1,1,4.47,58,1,7,23.0,1,91.91,102.61661712342988,10.70661712342988,2.425
Austin,South Congress,Entire home/apt,3,1,1,1,4.3,52,1,2,10.0,5,66.09,65.6348333333333,-0.4551666666666989,2.2399999999999998
Mumbai,Dadar,Entire home/apt,8,1,1,2,4.69,32,1,8,14.0,11,36.89,34.42874999999999,-2.461250000000014,2.555
Dubai,Marina,Shared room,1,1,2,2,4.95,70,0,19,2.0,5,20.56,49.84038202075701,29.280382020757013,2.855
Bengaluru,Koramangala,Entire home/apt,5,2,1,3,4.51,43,1,10,15.0,3,57.49,36.470186507936496,-21.019813492063506,2.505
San Francisco,Marina,Entire home/apt,6,1,1,2,4.5,74,0,13,28.0,4,121.72,140.14065350227574,18.42065350227574,2.51
Sydney,Manly,Entire home/apt,3,2,1,2,4.25,63,0,4,30.0,4,112.62,106.54253808881539,-6.0774619111846135,2.205
Dubai,Marina,Entire home/apt,2,2,1,3,5.0,85,0,10,0.0,5,89.52,90.22313723471603,0.7031372347160385,2.7
Mumbai,Colaba,Entire home/apt,2,1,1,2,4.55,76,0,11,7.0,9,50.88,44.574166666666684,-6.305833333333318,2.495
London,Kensington,Entire home/apt,8,3,1,4,4.63,1,1,10,8.0,10,115.75,93.70018181901595,-22.049818180984047,2.565
Austin,East Austin,Entire home/apt,8,2,1,2,4.26,3,0,19,26.0,2,92.96,91.0078555555556,-1.9521444444444,2.51
San Francisco,Mission,Private room,7,1,1,1,4.74,64,0,10,10.0,10,66.52,59.39464495496078,-7.125355045039214,2.5700000000000003
Tokyo,Ginza,Entire home/apt,2,3,1,4,4.51,79,0,16,26.0,11,124.78,127.49892812076324,2.7189281207632376,2.5749999999999997
London,Westminster,Private room,7,1,1,1,4.88,109,1,2,30.0,4,92.72,81.16974866899065,-11.550251331009349,2.53
San Francisco,SoMa,Entire home/apt,2,2,1,3,4.92,21,0,9,9.0,11,91.41,105.3516041333964,13.94160413339641,2.64
London,Kensington,Private room,6,1,1,2,5.0,25,0,7,12.0,3,67.04,56.53582758865772,-10.504172411342289,2.64
Bengaluru,Whitefield,Entire home/apt,6,3,1,3,4.52,69,0,11,39.0,4,64.69,64.92091666666663,0.23091666666663002,2.48
Paris,Bastille,Entire home/apt,8,3,1,4,4.52,71,1,10,2.0,8,123.64,112.18411869889879,-11.455881301101215,2.51
Sydney,Newtown,Private room,6,1,1,1,4.68,76,0,6,13.0,10,48.32,53.737122665106575,5.417122665106575,2.46
Bengaluru,HSR Layout,Entire home/apt,3,2,1,2,4.36,18,0,11,0.0,2,22.99,25.552083333333293,2.5620833333332946,2.4000000000000004
San Francisco,Marina,Entire home/apt,4,1,1,2,4.77,44,0,7,29.0,3,102.84,135.0631903053222,32.22319030532219,2.525
Bengaluru,HSR Layout,Entire home/apt,6,3,1,4,5.0,48,1,8,25.0,3,34.27,62.48041666666672,28.210416666666717,2.71
Sydney,Surry Hills,Private room,1,1,1,2,5.0,24,0,24,1.0,7,46.51,60.201989384775324,13.691989384775326,2.98
Paris,Latin Quarter,Hotel room,3,1,1,2,4.6,126,0,7,12.0,8,111.06,90.75191666666663,-20.30808333333337,2.44
Sydney,Surry Hills,Entire home/apt,7,3,1,3,4.54,25,0,8,10.0,3,83.71,94.09692356095097,10.386923560950976,2.43
Mumbai,Andheri,Private room,5,1,1,2,4.87,98,0,8,34.0,6,42.13,49.164249999999946,7.034249999999943,2.595
San Francisco,SoMa,Entire home/apt,9,1,1,2,3.99,17,0,10,20.0,3,110.89,125.77057074657984,14.880570746579835,2.1950000000000003
San Francisco,SoMa,Private room,3,2,1,2,4.07,90,0,6,12.0,7,74.25,60.860097433141945,-13.389902566858055,2.1550000000000002
London,Camden,Entire home/apt,7,1,1,2,4.78,81,0,4,18.0,12,118.75,116.13214224539679,-2.6178577546032074,2.47
Sydney,Surry Hills,Entire home/apt,7,1,1,1,4.57,7,0,13,0.0,10,76.83,78.40427484422884,1.5742748442288388,2.545
Dubai,Marina,Entire home/apt,9,2,1,2,5.0,52,0,14,14.0,6,118.67,111.78655342374114,-6.883446576258862,2.7800000000000002
San Francisco,SoMa,Entire home/apt,8,3,1,3,4.55,58,0,7,23.0,12,158.63,133.93552258284606,-24.694477417153934,2.415
Bengaluru,Whitefield,Hotel room,5,2,2,3,4.7,2,1,12,26.0,12,58.59,72.35399999999994,13.763999999999939,2.6399999999999997
Sydney,CBD,Entire home/apt,4,1,1,2,3.88,71,0,12,15.0,12,82.95,95.60645833338626,12.656458333386254,2.1799999999999997
Mumbai,Colaba,Entire home/apt,2,2,1,2,4.61,9,0,3,28.0,4,46.69,53.28925000000004,6.5992500000000405,2.365
Tokyo,Asakusa,Private room,1,1,1,2,4.68,18,1,7,19.0,12,66.58,64.44446712007519,-2.13553287992481,2.53
New York,Queens,Entire home/apt,4,2,1,2,4.47,76,1,9,18.0,10,95.4,110.8898483307971,15.489848330797088,2.465
New York,Staten Island,Entire home/apt,9,2,1,3,4.8,117,0,10,11.0,7,93.52,115.2530213702767,21.733021370276703,2.6
Sydney,CBD,Hotel room,4,1,1,1,4.71,12,0,12,15.0,6,91.41,88.8972222222222,-2.5127777777777993,2.5949999999999998
London,Westminster,Entire home/apt,7,2,1,3,4.58,25,0,11,2.0,2,91.19,94.7974161812274,3.607416181227407,2.5100000000000002
Austin,East Austin,Entire home/apt,4,1,1,2,4.11,111,1,12,33.0,12,85.51,94.24949999999994,8.739499999999936,2.3449999999999998
Mumbai,Dadar,Private room,4,1,1,1,4.38,48,0,11,28.0,6,45.18,41.28866666666663,-3.891333333333371,2.41
Sydney,Newtown,Entire home/apt,3,2,1,3,3.93,112,1,6,31.0,5,78.39,116.33397212927353,37.94397212927353,2.135
Dubai,Deira,Entire home/apt,2,1,1,1,4.32,17,0,6,17.0,7,66.14,88.46560591107786,22.325605911077858,2.2800000000000002
Bengaluru,MG Road,Entire home/apt,5,3,1,4,4.65,138,1,8,1.0,7,46.31,38.623499999999986,-7.6865000000000165,2.535
Bengaluru,Whitefield,Entire home/apt,7,1,1,2,4.23,20,1,24,20.0,1,28.36,41.59158333333331,13.231583333333312,2.645
New York,Manhattan,Private room,3,2,1,3,4.39,48,0,13,30.0,4,92.14,100.27875192353035,8.13875192353035,2.455
Austin,Hyde Park,Entire home/apt,6,1,1,2,4.21,35,1,12,10.0,3,54.04,65.08133333333332,11.04133333333332,2.3949999999999996
Mumbai,Dadar,Entire home/apt,5,2,1,2,4.54,35,0,24,25.0,5,42.88,53.00875000000001,10.12875000000001,2.75
Sydney,Newtown,Entire home/apt,7,2,1,3,4.63,78,1,10,33.0,8,143.36,138.0550158181824,-5.304984181817616,2.565
Bengaluru,Koramangala,Private room,1,2,1,2,4.64,115,1,15,38.0,8,67.23,51.71499999999997,-15.515000000000036,2.6699999999999995
Mumbai,Powai,Entire home/apt,5,2,1,2,4.14,42,0,17,5.0,11,25.05,35.42508333333333,10.375083333333333,2.4099999999999997
Sydney,Surry Hills,Private room,5,1,1,2,4.25,101,0,21,39.0,3,107.38,82.32264621275422,-25.057353787245773,2.545
New York,Manhattan,Entire home/apt,2,3,1,4,4.87,34,0,8,20.0,9,159.3,127.06039147102781,-32.2396085289722,2.595
Austin,South Congress,Entire home/apt,9,2,1,2,4.22,88,0,12,25.0,6,91.64,94.02500833333328,2.3850083333332748,2.3499999999999996
San Francisco,Sunset,Entire home/apt,9,1,1,2,4.44,67,0,7,30.0,12,114.77,126.38578116289467,11.615781162894677,2.3600000000000003
Austin,Hyde Park,Entire home/apt,6,3,1,4,4.96,60,1,16,31.0,12,112.61,101.72429166666672,-10.885708333333284,2.8499999999999996
Bengaluru,MG Road,Entire home/apt,4,1,1,1,4.07,41,1,12,11.0,11,36.92,34.97333333333333,-1.9466666666666725,2.325
Sydney,Surry Hills,Entire home/apt,9,2,1,3,4.85,53,0,16,6.0,1,77.97,85.60361059825726,7.633610598257263,2.7449999999999997
Paris,Le Marais,Private room,1,1,1,2,4.45,43,0,9,27.0,3,51.5,60.36448783878139,8.864487838781393,2.4050000000000002
Austin,Downtown,Entire home/apt,4,2,1,2,4.58,97,0,2,34.0,8,91.25,101.50406666666666,10.25406666666666,2.33
Mumbai,Powai,Private room,6,1,1,2,4.57,66,0,13,33.0,6,48.96,49.531458333333326,0.5714583333333252,2.545
Dubai,Bur Dubai,Entire home/apt,8,1,1,2,4.34,11,0,12,1.0,7,79.07,88.82927722720825,9.759277227208258,2.41
New York,Queens,Entire home/apt,2,2,1,2,4.41,105,0,13,33.0,2,116.23,132.15603221506382,15.926032215063813,2.465
Paris,Latin Quarter,Entire home/apt,5,1,1,2,4.1,10,0,17,19.0,1,88.47,108.75708256786048,20.28708256786048,2.3899999999999997
Austin,East Austin,Entire home/apt,6,2,2,3,4.31,17,0,4,38.0,1,84.94,96.4114270833333,11.471427083333296,2.235
