city,neighbourhood,property_type,accommodates,bedrooms,bathrooms,beds,review_score,reviews_count,superhost,amenity_count,cleaning_fee,month,price
Tokyo,Shinjuku,Entire home/apt,9,2,1,3,4.14,53,0,17,30.0,1,100.07
Tokyo,Roppongi,Private room,5,1,1,2,4.32,60,0,19,19.0,1,70.29
London,Camden,Entire home/apt,3,1,1,2,4.62,12,1,12,37.0,12,127.04
Austin,Zilker,Entire home/apt,5,1,1,2,4.88,72,0,13,22.0,6,79.29
New York,Brooklyn,Entire home/apt,5,3,1,3,4.52,93,1,7,19.0,10,128.98
Sydney,CBD,Entire home/apt,4,1,1,2,4.2,99,1,14,17.0,5,94.58
Paris,Le Marais,Entire home/apt,5,2,1,2,5.0,99,0,6,14.0,4,134.0
Paris,Latin Quarter,Private room,6,1,1,1,4.48,7,1,20,30.0,12,90.52
Austin,Zilker,Entire home/apt,3,2,1,3,4.54,42,0,11,12.0,7,81.28
Paris,Le Marais,Entire home/apt,8,3,1,4,4.31,64,1,11,17.0,7,142.08
Dubai,Bur Dubai,Entire home/apt,5,2,1,3,4.84,24,0,13,9.0,5,69.58
San Francisco,Marina,Private room,1,1,1,1,4.84,66,0,9,35.0,4,93.28
London,Camden,Shared room,5,1,1,1,4.62,5,0,2,15.0,11,32.14
Paris,Le Marais,Entire home/apt,7,3,1,4,4.35,102,0,16,22.0,6,162.58
Tokyo,Shibuya,Entire home/apt,7,1,1,1,4.86,31,1,2,23.0,9,97.28
San Francisco,Marina,Entire home/apt,5,1,1,1,4.5,74,0,5,36.0,5,133.6
Tokyo,Ginza,Private room,1,1,1,2,4.86,1,0,14,27.0,12,99.78
San Francisco,Nob Hill,Private room,5,1,1,1,4.59,59,1,19,24.0,9,96.03
Sydney,Newtown,Entire home/apt,6,2,1,3,4.42,84,0,9,0.0,4,73.97
Mumbai,Dadar,Hotel room,6,1,1,2,4.64,24,0,7,30.0,1,50.34
San Francisco,SoMa,Entire home/apt,2,2,1,3,4.92,21,0,9,9.0,11,91.41
San Francisco,Nob Hill,Entire home/apt,9,2,2,3,4.63,60,1,9,16.0,10,149.93
Sydney,Surry Hills,Entire home/apt,9,2,1,2,4.01,64,1,5,23.0,9,107.9
Bengaluru,Indiranagar,Entire home/apt,3,2,1,2,4.57,54,0,19,21.0,11,57.44
New York,Brooklyn,Entire home/apt,5,1,1,2,4.34,17,0,14,2.0,2,62.23
Paris,Le Marais,Hotel room,7,1,1,2,4.36,7,0,11,3.0,7,84.48
Sydney,Bondi,Entire home/apt,6,2,1,3,4.81,2,0,11,13.0,12,105.78
Bengaluru,MG Road,Entire home/apt,9,2,1,2,4.26,50,1,17,6.0,11,33.71
Mumbai,Powai,Entire home/apt,5,3,1,3,4.68,89,0,9,4.0,9,31.14
Austin,South Congress,Hotel room,7,1,1,1,4.73,56,0,9,3.0,3,58.36
Bengaluru,Koramangala,Private room,4,1,1,1,4.78,49,0,9,13.0,5,25.24
San Francisco,Nob Hill,Entire home/apt,4,3,1,4,4.38,53,0,8,1.0,9,120.11
Tokyo,Ginza,Entire home/apt,5,2,1,3,4.39,77,0,16,22.0,2,118.86
Dubai,Jumeirah,Private room,3,2,1,2,4.75,117,0,18,19.0,8,84.16
New York,Bronx,Hotel room,4,1,1,2,4.62,54,0,12,21.0,5,76.98
Mumbai,Andheri,Private room,3,1,1,2,4.61,104,0,5,5.0,9,12.0
San Francisco,Sunset,Private room,7,1,2,2,4.85,10,0,10,36.0,6,74.92
New York,Staten Island,Entire home/apt,6,1,1,1,5.0,107,1,8,22.0,4,91.56
Sydney,Bondi,Private room,2,1,1,1,5.0,26,0,6,4.0,5,48.86
Tokyo,Asakusa,Entire home/apt,7,2,1,2,4.52,94,1,17,5.0,5,105.8
Tokyo,Shibuya,Entire home/apt,8,2,1,2,4.77,37,1,14,35.0,5,146.53
Mumbai,Powai,Entire home/apt,9,2,2,3,4.75,2,0,13,31.0,12,75.92
San Francisco,Sunset,Entire home/apt,8,1,1,1,5.0,54,0,4,26.0,8,117.2
Paris,1st Arr.,Shared room,3,1,1,1,4.45,98,0,21,5.0,9,59.74
Tokyo,Roppongi,Entire home/apt,8,2,1,2,4.91,76,0,14,11.0,7,131.23
New York,Staten Island,Private room,7,1,2,1,4.81,97,1,2,27.0,5,71.32
Austin,Zilker,Private room,6,1,1,2,4.25,63,0,9,17.0,8,63.68
San Francisco,Mission,Entire home/apt,3,2,1,3,4.77,44,0,12,15.0,7,119.01
Sydney,CBD,Entire home/apt,6,2,1,3,4.31,84,1,11,15.0,6,98.4
Bengaluru,HSR Layout,Entire home/apt,6,2,1,2,4.55,97,0,2,23.0,7,58.71
Bengaluru,MG Road,Entire home/apt,3,1,1,2,4.27,55,0,11,16.0,9,53.52
Sydney,Newtown,Entire home/apt,5,1,1,1,3.83,84,0,11,37.0,11,96.36
San Francisco,Marina,Entire home/apt,8,1,1,2,4.6,95,0,9,3.0,4,110.2
Sydney,Bondi,Private room,1,1,1,2,4.48,109,0,16,18.0,4,55.53
Dubai,Bur Dubai,Hotel room,7,1,1,1,4.47,8,0,17,12.0,12,62.64
Bengaluru,HSR Layout,Entire home/apt,3,2,1,2,4.21,63,0,14,6.0,12,27.93
Sydney,Manly,Entire home/apt,6,2,1,3,5.0,54,0,9,38.0,11,130.63
London,Camden,Shared room,4,1,1,2,4.49,106,0,11,30.0,2,66.11
Sydney,Manly,Entire home/apt,7,2,1,2,4.25,80,0,7,32.0,10,106.18
Austin,Downtown,Private room,4,1,1,2,5.0,88,0,11,12.0,7,38.79
San Francisco,Sunset,Entire home/apt,9,1,1,2,3.93,50,0,7,21.0,5,91.93
Bengaluru,MG Road,Entire home/apt,7,2,1,2,4.66,105,0,11,29.0,1,73.53
London,Hackney,Hotel room,7,1,1,2,4.49,28,0,9,7.0,12,86.42
Tokyo,Shibuya,Entire home/apt,8,3,1,4,4.75,79,1,14,30.0,3,158.96
Austin,Hyde Park,Entire home/apt,7,2,1,2,4.73,129,1,11,24.0,5,89.77
Bengaluru,HSR Layout,Private room,2,2,1,2,4.6,72,1,13,27.0,6,48.76
Paris,Montmartre,Private room,6,1,1,1,4.61,70,1,18,20.0,5,81.88
Austin,Hyde Park,Private room,4,1,1,2,5.0,66,0,13,9.0,10,48.27
Dubai,Downtown,Private room,2,1,1,2,4.65,20,0,5,37.0,3,62.73
San Francisco,Sunset,Private room,7,2,1,2,4.68,8,0,14,19.0,7,77.5
Dubai,Marina,Private room,5,1,1,2,4.08,43,0,19,21.0,3,60.17
Bengaluru,Whitefield,Private room,6,2,1,3,4.69,56,0,8,15.0,1,37.78
Austin,South Congress,Private room,5,2,1,3,4.29,68,0,18,29.0,2,74.99
Paris,Latin Quarter,Entire home/apt,4,2,1,2,4.64,69,0,9,6.0,8,103.65
Tokyo,Shibuya,Private room,5,1,1,1,5.0,64,1,13,2.0,8,83.28
San Francisco,SoMa,Entire home/apt,3,2,1,2,4.57,3,0,11,36.0,3,126.92
Tokyo,Shibuya,Entire home/apt,2,2,1,3,4.56,8,1,7,27.0,4,114.77
London,Camden,Private room,2,1,1,2,4.27,53,0,11,6.0,1,57.67
New York,Brooklyn,Private room,1,2,1,3,4.19,66,0,2,32.0,5,71.98
Tokyo,Shibuya,Entire home/apt,2,1,2,1,4.43,31,1,3,13.0,11,90.49
Paris,1st Arr.,Entire home/apt,7,2,1,3,4.48,2,0,15,16.0,11,117.02
Tokyo,Shibuya,Private room,7,2,1,2,3.81,61,0,7,9.0,8,48.08
San Francisco,Sunset,Entire home/apt,6,2,1,2,4.18,59,0,9,19.0,10,101.27
Dubai,Downtown,Entire home/apt,3,1,1,1,4.9,114,0,14,17.0,8,131.96
Sydney,Newtown,Entire home/apt,8,1,1,1,4.5,87,0,14,18.0,7,117.31
Austin,East Austin,Entire home/apt,4,2,1,2,4.81,6,0,18,37.0,12,98.46
Sydney,Surry Hills,Entire home/apt,6,1,1,1,3.88,139,1,20,21.0,11,90.8
Dubai,Bur Dubai,Entire home/apt,9,1,1,1,4.37,65,0,7,38.0,6,109.51
Tokyo,Roppongi,Entire home/apt,6,2,1,3,5.0,72,1,18,21.0,12,165.06
San Francisco,Mission,Entire home/apt,4,1,1,2,4.39,70,0,15,16.0,11,88.29
Paris,Latin Quarter,Entire home/apt,2,2,1,3,4.72,70,0,19,13.0,1,103.02
Sydney,CBD,Entire home/apt,8,2,1,2,4.08,80,1,17,1.0,1,62.54
Austin,East Austin,Entire home/apt,9,3,1,4,4.51,72,1,8,25.0,10,93.29
Mumbai,Powai,Private room,1,2,1,3,4.8,60,0,17,10.0,5,21.86
Austin,Downtown,Entire home/apt,8,3,1,3,4.13,128,0,3,37.0,6,116.07
San Francisco,SoMa,Private room,7,1,1,1,4.97,124,0,3,4.0,12,71.94
Bengaluru,Whitefield,Entire home/apt,6,2,1,2,4.57,13,0,17,10.0,2,34.86
Bengaluru,Koramangala,Private room,5,1,1,2,4.54,98,0,17,36.0,8,54.15
Tokyo,Ginza,Private room,5,1,1,2,4.98,69,1,11,1.0,11,47.65
Tokyo,Roppongi,Entire home/apt,4,1,1,1,4.99,47,0,6,1.0,6,104.84
Tokyo,Asakusa,Entire home/apt,9,2,1,2,4.3,64,0,9,23.0,10,114.23
Bengaluru,Whitefield,Entire home/apt,8,2,1,2,4.4,43,1,7,21.0,11,38.75
Austin,Downtown,Entire home/apt,4,2,1,3,4.99,66,0,6,12.0,7,111.76
San Francisco,Nob Hill,Private room,2,1,1,2,4.84,59,0,14,3.0,3,61.89
Bengaluru,Indiranagar,Entire home/apt,9,2,1,3,3.86,79,0,8,3.0,7,39.21
Sydney,Surry Hills,Private room,6,1,1,2,4.34,7,0,8,26.0,7,71.34
Mumbai,Bandra,Entire home/apt,2,3,1,4,4.27,77,0,13,16.0,3,43.32
Dubai,Deira,Private room,1,2,1,3,4.67,25,0,11,30.0,7,73.32
San Francisco,Mission,Private room,1,1,1,2,4.38,48,0,13,0.0,1,30.69
London,Kensington,Entire home/apt,4,1,1,1,5.0,35,1,7,34.0,6,137.98
Paris,Montmartre,Entire home/apt,8,2,1,2,4.22,3,0,12,33.0,10,120.9
Mumbai,Powai,Private room,7,2,1,2,4.08,112,1,21,16.0,2,41.17
Paris,1st Arr.,Private room,1,1,1,1,4.99,9,0,16,31.0,5,90.53
Austin,South Congress,Private room,1,1,1,2,4.74,3,0,8,36.0,5,62.78
New York,Queens,Private room,6,1,1,2,4.16,82,0,10,19.0,10,41.27
Bengaluru,HSR Layout,Private room,7,1,1,2,5.0,10,0,12,23.0,6,31.79
New York,Staten Island,Entire home/apt,7,2,1,3,4.84,43,0,20,30.0,5,83.85
Austin,Downtown,Entire home/apt,2,2,1,3,5.0,47,0,18,27.0,1,91.03
Bengaluru,MG Road,Entire home/apt,3,1,1,2,4.93,16,0,16,23.0,1,47.26
New York,Bronx,Private room,2,1,1,1,4.93,42,0,20,18.0,5,67.99
Austin,Hyde Park,Hotel room,3,1,2,2,4.06,77,0,12,16.0,5,64.91
Paris,Latin Quarter,Private room,2,1,1,1,5.0,59,0,5,13.0,9,58.24
San Francisco,Sunset,Entire home/apt,9,1,1,2,4.44,67,0,7,30.0,12,114.77
Paris,Latin Quarter,Entire home/apt,4,2,2,2,4.97,43,0,2,24.0,9,109.06
Mumbai,Powai,Entire home/apt,9,3,2,3,4.83,70,0,14,25.0,11,66.11
New York,Brooklyn,Entire home/apt,7,2,1,3,4.28,95,0,16,17.0,11,122.96
Bengaluru,MG Road,Entire home/apt,5,1,2,2,4.27,44,0,7,34.0,7,85.18
Dubai,Deira,Entire home/apt,8,1,1,2,4.67,86,0,13,35.0,2,77.12
Tokyo,Shibuya,Entire home/apt,7,1,1,1,4.5,112,0,17,20.0,4,118.88
Dubai,Marina,Private room,5,1,1,2,5.0,34,1,3,27.0,1,56.33
Tokyo,Roppongi,Entire home/apt,2,4,1,5,4.7,35,0,5,27.0,11,97.67
Mumbai,Dadar,Entire home/apt,2,2,1,2,4.79,91,0,16,20.0,12,57.46
Dubai,Downtown,Entire home/apt,6,2,1,2,4.21,142,0,12,24.0,4,118.8
Paris,1st Arr.,Private room,5,1,1,2,4.2,58,0,11,17.0,8,76.5
Mumbai,Dadar,Entire home/apt,7,1,1,1,4.21,66,0,9,18.0,12,54.31
Sydney,Manly,Entire home/apt,8,1,1,1,4.39,120,0,13,36.0,12,129.08
Paris,Montmartre,Entire home/apt,3,2,2,3,5.0,69,0,12,23.0,9,130.95
Bengaluru,Indiranagar,Entire home/apt,5,4,1,4,4.6,84,0,2,19.0,10,48.5
Bengaluru,Koramangala,Entire home/apt,4,1,1,1,5.0,136,0,20,10.0,11,32.15
Sydney,Surry Hills,Entire home/apt,6,2,1,2,4.34,58,0,10,12.0,8,96.74
Dubai,Marina,Private room,7,1,1,1,4.86,25,0,8,32.0,9,87.95
Tokyo,Shinjuku,Entire home/apt,8,3,1,3,5.0,90,1,22,9.0,6,157.31
Dubai,Deira,Private room,1,1,1,1,4.11,102,0,8,37.0,7,76.4
Dubai,Bur Dubai,Entire home/apt,6,2,1,3,4.24,55,0,15,26.0,4,91.46
Tokyo,Shibuya,Entire home/apt,3,1,1,1,5.0,11,1,2,17.0,5,103.85
Bengaluru,HSR Layout,Entire home/apt,5,2,1,2,4.45,124,0,20,23.0,4,49.05
Paris,1st Arr.,Entire home/apt,2,2,1,2,3.7,74,0,8,17.0,2,85.97
Tokyo,Shibuya,Private room,4,1,1,1,4.3,72,0,14,17.0,7,80.47
Bengaluru,Indiranagar,Entire home/apt,7,1,1,2,4.31,144,1,9,35.0,4,53.7
Austin,Hyde Park,Entire home/apt,7,2,1,3,4.27,65,0,14,17.0,9,93.12
Paris,Latin Quarter,Private room,6,1,1,2,4.4,74,0,14,16.0,8,73.98
Austin,East Austin,Private room,3,1,2,2,4.27,86,0,18,14.0,1,37.48
Mumbai,Dadar,Entire home/apt,6,3,1,4,4.91,54,1,6,34.0,2,54.69
New York,Brooklyn,Entire home/apt,2,2,1,2,5.0,24,0,6,39.0,5,121.65
Bengaluru,Whitefield,Private room,6,3,1,3,3.96,66,1,17,11.0,9,49.27
Dubai,Deira,Private room,5,2,1,3,4.57,33,1,18,5.0,9,52.17
Austin,South Congress,Entire home/apt,3,1,1,2,5.0,44,0,11,10.0,3,78.94
San Francisco,Nob Hill,Entire home/apt,5,3,1,3,4.95,75,0,21,3.0,1,137.59
Mumbai,Colaba,Entire home/apt,3,1,1,2,4.27,37,0,8,34.0,12,67.19
New York,Staten Island,Entire home/apt,7,2,1,2,4.38,73,0,17,39.0,7,115.43
Dubai,Marina,Entire home/apt,8,2,2,2,4.57,107,0,18,24.0,9,147.39
London,Hackney,Entire home/apt,7,3,1,4,4.14,30,0,11,39.0,1,123.75
Sydney,Surry Hills,Entire home/apt,7,2,1,2,4.2,80,0,14,31.0,5,120.58
Dubai,Downtown,Private room,6,1,1,1,4.91,49,0,10,22.0,8,73.66
Paris,Le Marais,Entire home/apt,5,1,1,2,4.53,81,0,7,20.0,3,112.13
Paris,Le Marais,Entire home/apt,4,4,1,5,4.35,81,0,13,11.0,5,137.58
Sydney,Bondi,Private room,2,1,1,2,4.72,39,0,15,38.0,5,87.34
Paris,Le Marais,Shared room,4,1,1,1,4.49,70,0,11,9.0,5,52.18
New York,Manhattan,Entire home/apt,7,2,1,3,4.45,75,1,16,28.0,5,171.45
London,Hackney,Shared room,1,2,1,2,4.23,35,0,5,25.0,7,58.08
Sydney,Surry Hills,Entire home/apt,4,2,1,3,5.0,87,1,8,9.0,10,111.92
San Francisco,Sunset,Entire home/apt,6,3,1,3,4.24,64,0,12,11.0,11,83.69
Paris,Bastille,Entire home/apt,2,1,1,1,4.57,32,0,13,36.0,9,103.26
San Francisco,Nob Hill,Entire home/apt,9,2,1,2,4.37,40,0,10,17.0,5,149.25
New York,Queens,Entire home/apt,6,2,1,2,4.67,77,1,15,13.0,12,119.9
Dubai,Jumeirah,Entire home/apt,6,2,1,3,5.0,94,1,12,26.0,8,121.39
Tokyo,Shinjuku,Entire home/apt,8,2,1,3,4.58,34,0,15,38.0,8,170.42
Paris,Latin Quarter,Private room,6,1,1,1,4.53,54,0,22,24.0,9,93.27
Mumbai,Dadar,Entire home/apt,8,1,1,2,4.6,45,0,10,31.0,4,51.29
Austin,Zilker,Entire home/apt,9,1,1,1,4.41,0,1,15,31.0,9,84.14
Dubai,Marina,Entire home/apt,9,2,1,3,4.72,105,0,16,12.0,12,115.46
Tokyo,Asakusa,Entire home/apt,7,1,1,2,4.48,0,0,9,0.0,12,75.44
Austin,Downtown,Private room,1,1,1,2,4.91,115,0,12,2.0,7,34.29
Sydney,Manly,Entire home/apt,2,1,1,1,4.94,72,0,8,38.0,1,111.52
Dubai,Deira,Entire home/apt,8,1,1,1,4.39,29,0,2,0.0,8,53.1
Bengaluru,HSR Layout,Private room,5,1,2,1,5.0,119,0,9,20.0,3,33.92
Mumbai,Andheri,Entire home/apt,8,2,1,2,4.32,58,1,17,20.0,12,39.76
Tokyo,Shibuya,Entire home/apt,6,1,1,1,4.65,61,0,11,23.0,11,107.0
New York,Staten Island,Entire home/apt,2,1,1,2,3.9,46,0,16,16.0,2,66.96
Paris,Montmartre,Entire home/apt,9,1,1,2,4.18,28,0,10,34.0,7,132.9
London,Hackney,Private room,1,1,1,1,4.49,67,1,12,7.0,5,51.67
Sydney,CBD,Private room,5,2,1,2,4.55,83,0,5,9.0,11,37.54
New York,Bronx,Entire home/apt,3,1,1,2,4.36,108,1,2,8.0,7,89.34
Mumbai,Colaba,Entire home/apt,6,1,1,1,4.27,8,0,16,37.0,10,56.81
San Francisco,Mission,Private room,7,1,1,2,4.6,92,1,12,16.0,4,82.0
Mumbai,Colaba,Private room,3,2,2,2,4.27,32,0,15,15.0,7,54.29
Paris,Bastille,Entire home/apt,8,3,1,4,4.48,23,0,4,32.0,2,115.55
London,Kensington,Private room,1,1,1,1,4.75,8,0,5,19.0,11,55.25
Sydney,CBD,Entire home/apt,2,2,1,2,4.31,35,0,14,5.0,12,92.05
Bengaluru,MG Road,Private room,4,1,1,2,4.4,69,1,22,28.0,3,47.95
Paris,1st Arr.,Entire home/apt,3,3,1,3,4.75,33,0,15,14.0,3,112.79
Paris,Bastille,Entire home/apt,4,1,1,2,4.23,68,0,13,31.0,3,108.43
Mumbai,Andheri,Private room,4,2,1,2,4.77,92,0,17,21.0,5,37.72
New York,Queens,Private room,1,2,2,2,5.0,110,0,17,10.0,3,53.55
San Francisco,Mission,Private room,7,1,1,1,4.74,64,0,10,10.0,10,66.52
Austin,Downtown,Private room,2,1,1,2,4.95,67,0,11,15.0,2,42.59
Austin,Zilker,Entire home/apt,3,2,1,2,4.66,42,0,7,10.0,11,52.36
Austin,Hyde Park,Entire home/apt,7,3,1,4,4.16,32,1,4,12.0,8,62.09
Austin,Hyde Park,Entire home/apt,6,2,1,2,5.0,80,0,19,17.0,1,60.36
Dubai,Marina,Private room,6,1,2,2,4.15,34,0,8,15.0,8,45.25
London,Camden,Entire home/apt,7,2,1,3,4.46,29,0,15,30.0,9,125.05
Austin,Hyde Park,Entire home/apt,6,2,1,3,4.9,95,0,13,37.0,3,104.9
Tokyo,Asakusa,Entire home/apt,2,3,1,3,4.44,47,0,8,18.0,5,85.87
New York,Brooklyn,Entire home/apt,5,3,1,3,4.13,47,0,8,11.0,7,96.37
San Francisco,Sunset,Entire home/apt,8,2,1,2,4.69,66,0,3,19.0,12,99.09
New York,Manhattan,Entire home/apt,6,1,1,1,4.56,57,0,7,16.0,10,147.35
London,Kensington,Hotel room,5,1,1,1,5.0,12,1,17,27.0,1,120.14
Paris,Bastille,Entire home/apt,2,1,1,2,4.84,100,0,8,30.0,8,121.9
New York,Brooklyn,Shared room,5,1,1,2,5.0,64,0,6,18.0,4,57.64
Bengaluru,Whitefield,Private room,4,1,1,1,4.8,118,0,12,33.0,9,41.5
Tokyo,Ginza,Private room,1,1,1,2,4.57,102,0,17,17.0,2,49.55
Austin,East Austin,Entire home/apt,7,1,1,2,4.59,32,1,15,21.0,6,78.9
Tokyo,Shibuya,Entire home/apt,3,2,1,2,4.46,18,1,9,31.0,6,120.27
Dubai,Deira,Private room,5,1,1,2,4.46,7,0,20,35.0,3,69.92
Bengaluru,HSR Layout,Entire home/apt,5,1,1,2,4.59,16,0,11,20.0,2,24.11
Mumbai,Colaba,Entire home/apt,4,1,1,1,5.0,38,0,13,34.0,7,75.16
Mumbai,Colaba,Entire home/apt,5,2,1,2,4.56,51,1,24,31.0,6,74.1
Austin,Hyde Park,Entire home/apt,5,2,1,3,4.87,24,0,9,18.0,12,81.3
New York,Bronx,Entire home/apt,9,2,1,2,3.98,17,0,15,22.0,4,92.22
Bengaluru,Indiranagar,Hotel room,4,1,1,1,4.78,45,0,16,1.0,6,35.47
San Francisco,Marina,Entire home/apt,2,1,1,2,4.8,10,1,7,35.0,2,111.18
Mumbai,Andheri,Entire home/apt,7,1,1,1,4.36,86,0,3,1.0,7,42.57
Sydney,CBD,Entire home/apt,7,2,1,2,4.63,62,0,7,6.0,2,71.35
San Francisco,Sunset,Entire home/apt,6,2,1,2,4.58,50,1,14,22.0,7,140.76
Mumbai,Bandra,Entire home/apt,7,2,1,2,4.34,90,1,6,18.0,4,46.65
Austin,Hyde Park,Entire home/apt,9,1,1,1,4.16,98,0,11,8.0,9,73.85
Tokyo,Shinjuku,Entire home/apt,3,2,1,3,4.68,11,0,15,19.0,7,124.5
Paris,1st Arr.,Entire home/apt,6,1,1,1,4.36,50,0,13,37.0,8,161.39
London,Camden,Entire home/apt,8,2,1,2,4.33,55,1,20,37.0,2,120.25
San Francisco,Mission,Entire home/apt,6,1,1,1,4.77,34,1,10,19.0,1,107.35
Paris,Le Marais,Entire home/apt,8,1,1,1,5.0,60,0,17,23.0,7,159.23
Paris,Latin Quarter,Entire home/apt,8,2,1,2,5.0,27,1,19,2.0,1,90.95
Bengaluru,MG Road,Private room,7,1,1,1,4.73,34,1,6,6.0,7,20.39
Bengaluru,Indiranagar,Private room,2,1,1,1,5.0,48,0,10,31.0,11,53.91
New York,Queens,Entire home/apt,5,1,1,2,4.61,46,0,11,27.0,3,98.45
Austin,Zilker,Entire home/apt,9,2,1,2,4.14,32,1,11,7.0,2,64.62
San Francisco,Mission,Private room,5,1,1,2,4.53,47,1,10,4.0,1,54.58
Sydney,Surry Hills,Entire home/apt,5,2,1,2,4.58,38,1,7,9.0,6,93.34
Austin,Zilker,Private room,5,1,1,2,4.84,16,1,15,33.0,4,62.18
Bengaluru,MG Road,Entire home/apt,6,3,2,3,4.31,28,0,11,22.0,12,48.89
New York,Bronx,Private room,2,1,1,1,5.0,12,0,13,27.0,2,55.52
London,Kensington,Entire home/apt,6,1,1,2,4.05,63,0,14,22.0,1,80.92
Paris,Le Marais,Shared room,3,1,1,2,4.53,81,0,17,18.0,7,68.56
Tokyo,Shinjuku,Entire home/apt,4,1,1,2,4.79,47,1,12,7.0,3,92.94
San Francisco,Nob Hill,Entire home/apt,6,1,1,1,4.49,44,0,14,15.0,12,142.38
Dubai,Jumeirah,Entire home/apt,5,2,1,3,5.0,5,1,15,8.0,10,103.11
London,Westminster,Entire home/apt,4,2,1,3,5.0,78,0,16,21.0,1,127.2
London,Camden,Entire home/apt,9,2,1,3,4.95,122,1,15,5.0,7,139.92
Dubai,Jumeirah,Entire home/apt,2,3,1,3,5.0,96,1,10,5.0,8,121.99
San Francisco,SoMa,Entire home/apt,5,1,1,2,4.39,44,0,16,36.0,7,178.16
Austin,South Congress,Entire home/apt,5,1,1,2,4.22,14,0,6,22.0,2,87.76
Mumbai,Colaba,Entire home/apt,7,2,1,2,4.96,24,0,10,13.0,1,59.64
New York,Staten Island,Entire home/apt,8,2,1,3,4.66,73,0,8,17.0,7,107.43
Dubai,Deira,Entire home/apt,7,1,1,1,4.84,72,0,8,37.0,11,87.64
Dubai,Marina,Private room,2,1,1,1,5.0,61,0,8,35.0,2,61.45
Mumbai,Andheri,Entire home/apt,8,2,1,3,4.49,95,1,4,3.0,7,36.62
Dubai,Bur Dubai,Entire home/apt,8,3,1,3,4.91,10,0,16,17.0,11,85.35
London,Greenwich,Private room,2,1,1,2,4.92,24,1,9,0.0,9,50.74
Dubai,Jumeirah,Entire home/apt,9,1,2,1,5.0,75,0,19,16.0,7,143.9
Bengaluru,Koramangala,Entire home/apt,9,4,1,4,4.68,69,0,23,22.0,6,68.28
Sydney,Manly,Private room,3,1,1,1,4.26,121,0,11,5.0,11,39.41
Mumbai,Andheri,Entire home/apt,4,2,1,2,4.86,75,1,14,32.0,8,60.5
New York,Manhattan,Private room,3,1,1,2,4.77,64,0,14,17.0,11,86.76
Sydney,CBD,Private room,6,1,1,2,4.46,122,1,2,6.0,11,36.48
London,Westminster,Private room,6,2,1,3,4.38,80,0,5,33.0,1,99.86
Mumbai,Andheri,Entire home/apt,4,3,1,3,4.1,106,0,9,4.0,8,24.13
San Francisco,SoMa,Private room,4,1,1,1,4.41,47,0,6,37.0,9,87.99
Austin,South Congress,Hotel room,2,1,1,2,5.0,24,0,10,39.0,3,92.46
Mumbai,Powai,Entire home/apt,4,1,2,1,4.49,5,0,2,37.0,11,64.74
Dubai,Bur Dubai,Private room,1,1,1,1,5.0,24,0,7,15.0,10,51.61
Bengaluru,Whitefield,Entire home/apt,7,1,1,1,4.67,7,0,12,22.0,5,27.7
London,Kensington,Private room,1,1,1,2,4.57,37,0,3,15.0,3,48.61
London,Hackney,Entire home/apt,3,2,1,2,4.73,8,1,14,19.0,6,106.77
Sydney,Bondi,Entire home/apt,8,1,1,2,4.31,27,0,10,32.0,9,109.23
Tokyo,Asakusa,Private room,2,1,1,2,4.6,84,0,10,37.0,10,68.82
Mumbai,Powai,Private room,4,2,1,3,4.56,124,0,7,10.0,7,32.79
Mumbai,Bandra,Private room,4,1,1,2,4.75,124,1,18,27.0,3,36.41
Paris,Bastille,Hotel room,6,1,1,1,4.39,48,0,13,39.0,4,111.91
London,Camden,Entire home/apt,7,2,1,3,4.51,77,0,14,34.0,2,128.38
San Francisco,Nob Hill,Entire home/apt,5,1,1,2,4.37,47,0,8,7.0,2,93.89
Sydney,Newtown,Entire home/apt,5,1,1,1,4.61,113,0,2,22.0,12,96.61
Tokyo,Asakusa,Entire home/apt,9,3,1,4,4.28,16,1,11,1.0,4,70.84
Tokyo,Ginza,Entire home/apt,6,2,1,3,4.43,69,1,14,0.0,12,131.32
Tokyo,Shibuya,Entire home/apt,2,2,1,3,4.66,27,1,18,33.0,2,116.96
London,Westminster,Private room,6,1,1,2,4.61,12,0,14,2.0,3,49.6
Bengaluru,Indiranagar,Private room,7,1,1,2,4.45,22,0,16,3.0,5,20.09
Mumbai,Powai,Entire home/apt,6,1,1,1,4.36,40,0,12,29.0,5,57.42
Paris,Montmartre,Entire home/apt,7,1,1,2,4.98,15,0,9,14.0,10,90.81
Mumbai,Dadar,Entire home/apt,9,2,1,2,5.0,23,0,9,24.0,12,54.69
Dubai,Downtown,Entire home/apt,5,2,1,3,4.34,71,0,2,0.0,5,81.43
London,Kensington,Entire home/apt,9,1,1,2,4.74,65,0,20,15.0,3,124.72
Tokyo,Shinjuku,Entire home/apt,4,1,2,2,4.96,85,0,7,24.0,12,124.3
Bengaluru,Whitefield,Private room,5,1,1,1,4.27,21,0,5,26.0,5,35.95
San Francisco,Sunset,Hotel room,7,1,1,2,4.78,98,1,3,28.0,4,98.53
San Francisco,Mission,Entire home/apt,9,2,2,2,4.89,77,0,8,30.0,6,153.37
Paris,Montmartre,Entire home/apt,7,1,1,2,4.77,37,0,8,28.0,8,115.11
Sydney,Surry Hills,Entire home/apt,5,3,1,4,4.98,127,0,14,9.0,11,91.94
Sydney,CBD,Entire home/apt,9,2,1,2,4.12,54,0,18,8.0,10,94.99
